ID;Data Agendamento;Finalizado?;Data Finalização;Empresa;Contato;Responsável;Descrição da Tarefa
1086;27/09/2015 13:00:00;Sim;07/10/2015 18:23:44;Alimentos Wilson;;Victor;28.07 - Victor vc passou nesse cliente?
409;27/09/2015 13:00:00;Sim;07/10/2015 18:03:23;Frango Ouro;;Victor;Ler todo o histórico antes de ligar para a Débora.
226;27/09/2015 12:00:00;Sim;07/10/2015 18:01:44;;;Victor;Liguei hoje e não estava. Deve estar na reunião dos graxeiros. Ligar amanhã.
293;27/09/2015 11:00:00;Sim;07/10/2015 18:01:08;CarolPan;;Victor;"Visitar quando for a estrela d&#039;oeste"
273;27/09/2015 11:00:00;Sim;07/10/2015 18:00:39;;;Victor;Visitar quando estiver pela região.
62;27/09/2015 11:00:00;Sim;07/10/2015 17:57:23;;;Victor;Dar andamento para fazer visita quando estiver em Rio Preto.
34;27/09/2015 11:00:00;Sim;07/10/2015 17:58:22;;;Victor;Ver se já precisam de produto. Receberam logo no começo do mês.
19;27/09/2015 11:00:00;Sim;07/10/2015 17:59:17;;;Victor;"Visitar quando estiver por Estrela D&#039;Oeste."
1075;27/09/2015 02:59:59;Sim;07/10/2015 17:56:02;Doces Terra;;Renan;20/07/2015 Falei com Miriam(qualidade) faz limpeza cip - usa detergente acido/peracético / alcalino - enviado apresentacao por e-mail qualidade@docesterra.com.br
1041;27/09/2015 02:59:59;Sim;06/10/2015 20:14:36;C-Vale;;Ivan;Mandei email pra Raquel avisando que estaremos no Parana semana que vem, para poder agilizar o teste
1027;27/09/2015 02:59:59;Sim;07/10/2015 12:43:17;Marilan;;Victor;Edemir já encaminhou tudo parar Irineu. Irineu não está na empresa hoje. Tentar outro dia.
999;27/09/2015 02:59:59;Sim;17/09/2015 13:36:52;;;Victor;"Oferecer frete CIF para as unidades:



Barretos, José Bonifácio, Batayporã - MS, Campina Verde - MG, Palmeiras de Goiás - GO, Rolim de Moura - RO"
929;27/09/2015 02:59:59;Sim;07/10/2015 17:39:19;Frimesa - Medianeira;;Victor;"Grazi respondeu o e-mail dizendo que agora na época de frio é complicado fazer teste, e pediu para em Agosto a gente se programar.



Esperar para ver como as coisas andam e forçar a barra para testar antes, ou aguardar agosto mesmo. Responder e-mail."
906;27/09/2015 02:59:59;Sim;07/10/2015 14:07:12;Ninfa;;Victor;Por telefone não adianta. Visitar quando estiver indo para o Frimesa.
877;27/09/2015 02:59:59;Sim;17/09/2015 13:54:35;Mendonça Distribuidora;;Victor;Ramal da Gislaine não está atendendo. Ligar daqui umas 2 horas.
808;27/09/2015 02:59:59;Sim;07/10/2015 14:05:38;;;Victor;Enviada nova cotação para Thiago. Aguardar e acompanhar.
786;27/09/2015 02:59:59;Sim;07/10/2015 13:55:22;Rocha Pan;;Victor;Luciana está correndo porque vai entrar de férias por 10 dias na semana que vem. Dia 22/06 vai estar de volta. Pediu para eu ligar no dia 26 para a gente agendar uma visita.
729;27/09/2015 02:59:59;Sim;07/10/2015 14:40:04;Cory Alimentos;;Victor;Ligar segunda-feira para ver como vai ser a semana. A produção está fraca.
118;27/09/2015 02:59:59;Sim;07/10/2015 13:44:58;Salgadinhos Fabitos;;Victor;Laura - Qualidade
970;26/09/2015 22:00:00;Sim;07/10/2015 13:33:41;Lanchero;;Renan;ivan e Victor estao na regiao, acompanhar e atualizar
1105;26/09/2015 18:00:00;Sim;07/10/2015 13:29:03;Toninho Refeicoes;;Victor;27/07/2015 - Entrei em contato, primeiro enviar e-mail para Patricia - compras@toninhos.com.br
1098;26/09/2015 18:00:00;Sim;07/10/2015 13:29:05;Toninho Refeicoes;;Victor;27/07/2015 - Entrei em contato, primeiro enviar e-mail para Patricia - compras@toninhos.com.br
1089;26/09/2015 17:00:00;Sim;07/10/2015 13:45:11;Cassini;;Victor;27/07/2015 - liguei , enviado apresentacao por e-mail - roberta@cassini.com.br
1122;26/09/2015 13:00:00;Sim;07/10/2015 12:39:53;Cory Alimentos;;Victor;"28/07/2015 - Suelen pediu para enviar e-mail para ela, deixar registrado, pois precisa ver que pé esta as coisas.

Parece que conversou com Ivan algumas vezes, mas estavam meio tumultuados"
1088;26/09/2015 13:00:00;Sim;07/10/2015 13:28:15;Addoratti Festas;;Victor;28.07 Débora não estava, e André está de férias
360;26/09/2015 13:00:00;Sim;07/10/2015 13:27:45;;;Victor;"Foi enviado mais um e-mail.



Acompanhar."
1055;26/09/2015 12:00:00;Sim;17/09/2015 14:02:37;Beira Rio;;Renan;ligar
1021;26/09/2015 12:00:00;Sim;07/10/2015 12:50:49;Marilan;;Ivan;Combinar de ligarmos e forçar uma amizade.
940;26/09/2015 12:00:00;Sim;07/10/2015 12:37:47;Sonda Supermercados;;Renan;ligar dia primeiro de julho que vao abrir para teste
985;26/09/2015 11:00:00;Sim;07/10/2015 12:35:43;Frango Rosaves;;Ivan;Teste em andamento. PRodutos aprovados pelo pessoal e pela Jane encarregada da limpeza. Final da semana fazer o relatório e conversar preço.
56;26/09/2015 10:05:00;Sim;13/10/2015 11:25:35;Embrase;;Victor;Tudo
1206;25/09/2015 02:59:59;Sim;07/10/2015 12:26:20;Amor Aos Pedaços;;Victor;Pré-agendado visita para sexta-feira, dia 25/09. Ligar caso tenha algum imprevisto. Disse que compram da Kalykim.
1198;25/09/2015 02:59:59;Sim;07/10/2015 14:38:50;Tirolez;;Victor;Enviado e-mail com cotação de soda a R$ 4,50 para 1.500 kgs. Está dificil achar soda. Ir mantendo contato para achar a brexa.
1191;24/09/2015 16:00:00;Não;;Colpani Pescados;;Renan;24/09/2015 Liguei para falar com o Martinho, por´me não estava, retornar
1187;24/09/2015 02:59:59;Sim;06/10/2015 14:52:10;Minerva Foods;;Victor;Vitor disse que até o dia 20 já pode ter tudo finalizado.
927;24/09/2015 02:59:59;Sim;07/10/2015 12:25:31;;;Victor;Não visitei no dia para instalar foamer no frigorifico da NT. Rodrigo precisa passar lá para arrumar o gerador de espuma, mas também está enrolado.
419;23/09/2015 11:30:00;Sim;07/10/2015 17:22:51;Aqualav;;Victor;"Ver com mãe do Gui Bonadio para iniciar testes.
"
1192;23/09/2015 02:59:59;Sim;30/09/2015 17:02:59;Predilecta;;Victor;Sempre está na produção. Enviado e-mail.
1189;23/09/2015 02:59:59;Sim;07/10/2015 12:11:07;Nestlé Purina PetCare;;Victor;Aguardar resposta do e-mail do Jeferson e passar informação para Odelço. Cobrar Jeferson. Não esquecer!!
1045;23/09/2015 02:59:59;Sim;07/10/2015 11:53:18;Minerva Foods;;Victor;Tatiane da qualidade do corporativo disse que ainda não está homologado no corporativo. Tentar ver com a Juliana e já fazer os testes na produção.
849;23/09/2015 02:59:59;Sim;22/09/2015 14:38:54;;;Victor;"Evandro disse na visita que vão passar por auditoria no mês que vem, e que agora seria um momento complicado para fazer qualquer teste, ou qualquer procedimento novo. Disse para ir mantendo contato, mas também deixou claro que estão satisfeitos com a AEB. Tem que continuar em cima.



Ligar no fim de Julho ou começo de Agosto."
571;23/09/2015 02:59:59;Não;;;;Victor;Tentar por intermédio do Kleber do BB
1194;22/09/2015 18:00:00;Não;;Bauducco;;Simone;22.09.2015 - Nádia não chegou ainda telefone direto 2573.9565
1204;22/09/2015 13:00:00;Não;;Atacadao;;Simone;15.09 enviado apresentacao no e-mail da Mariza
1199;22/09/2015 13:00:00;Não;;Atacadao;;Simone;15.09 enviado apresentacao no e-mail da Mariza
1170;22/09/2015 13:00:00;Não;;Bauducco;;Simone;15.09 - enviado apresentacao no e-mail da Nádia
1210;21/09/2015 13:00:00;Não;;Sterlix Ambiental;;Simone;16.09.2015 enviei apresentacao por e-mail
1165;21/09/2015 13:00:00;Não;;Frango da Villa;;Renan;10/09/2015 Não consigo falar com a Edneia, então enviei apresenatcao por e-mail - 
824;20/09/2015 02:59:59;Sim;06/10/2015 14:35:57;Ceratti;;Victor;"Vai falar com Marcelo para agendar teste.



Usam da Bell Type.



Enviei e-mail propondo a semana do dia 22."
809;20/09/2015 02:59:59;Sim;06/10/2015 14:32:51;Ryco Alimentos;;Victor;Enviado cotação.
771;20/09/2015 02:59:59;Sim;06/10/2015 14:36:26;Fundação Salvador Arena;;Victor;Instalações não estão ok ainda. Continuar acompanhando.
975;19/09/2015 02:59:59;Sim;02/10/2015 11:32:54;Kodilar;;Victor;Pasteurizador ainda não está pronto. Pediu para eu ligar daqui umas 2 semanas para ver se ela já tem uma ideia de quando estará montado.
1220;18/09/2015 13:45:09;Não;;Blue Tree Hotel - Anália Franco;;Adriana;"Hoje a Bianca está em outra unidade.

Ligar na 6ª feira. "
1183;18/09/2015 02:59:59;Sim;29/09/2015 19:25:55;Vigor;;Victor;Está analisando as amostras. Vai ter 2 auditorias pesadas no início de Setembro. Pediu para ligar na segunda quinzena.
1185;17/09/2015 16:00:00;Não;;Argenzio;;Renan;09/09/2015 Eu Simone, falei com André disse que começou a fazer os testes essa semana e combinei de retornar semana que vem.
1214;17/09/2015 13:00:00;Não;;Lips Sorvetes ;;Jessica;ligar amanhã e falar com a Bruna.
1196;16/09/2015 13:00:00;Não;;Ofner;;Simone;retornar
1172;16/09/2015 13:00:00;Sim;26/10/2015 18:54:21;Hotel Unique ;;Simone;"15.09  Telefonista passou outros numeros de telefones - direto do Waldir 3660.6781

liguei hoje Waldir não está somente amanhã"
1182;15/09/2015 18:00:00;Não;;Ofner;;Simone;15.09 - cadastro
1181;15/09/2015 18:00:00;Não;;Cepam Panificadora;;Simone;15.09 - Marcso está em almoço, retornar
1171;15/09/2015 18:00:00;Não;;Cepam Panificadora;;Adriana;Tentar contato.
1176;15/09/2015 13:20:39;Não;;Ondina Alimentação;;Flavio;Edna entrou de férias, retorno dia 15.09
1175;15/09/2015 13:00:00;Sim;14/09/2015 17:40:28;Hotel Unique ;;Renan;14/09/2015 Adriana enviou e-mail para agendar teste
1174;15/09/2015 13:00:00;Sim;15/09/2015 14:58:22;Hotel Unique ;;Renan;14/09/2015 Adriana enviou e-mail para agendar teste
1173;15/09/2015 13:00:00;Não;;Hotel Unique ;;Renan;14/09/2015 Adriana enviou e-mail para agendar teste
1169;15/09/2015 12:00:00;Não;;Bar Do Alemao;;Renan;Conversei hoje com a Adriana , pediu para ligar em duas semanas
1167;14/09/2015 17:00:00;Não;;Dias & Proença( Restaurantes Industriais);;Renan;10/09/2015 - Tentando falar com a Chrissie
1166;14/09/2015 13:00:00;Não;;Selmi;;Simone;10/09/2015 - Jackson e Aguinaldo fizeram testes, foi solicitado mais amostra do pac / klinbe / pro ha alc - Jackson retira hj 
1178;11/09/2015 19:00:00;Não;;Triesté Alimentos.;;Jessica;"conheci o Ze Roberto dono na Pronutri.

Dar uma passada la amanha, fica em uberlandia."
1180;11/09/2015 18:00:00;Não;;;José Reis;Jessica;Marcou as tres da tarde amanhã.
1067;11/09/2015 02:59:59;Sim;06/10/2015 14:27:22;Aladim;;Renan;22/07/2015 - Geisa disse que testou e os produtos nao foram aprovados, comentei de mandar novas amostras para novos testes, disse que por enquanto não vai fazer mais testes, estão com auditoria
1184;10/09/2015 13:00:00;Não;;Selmi;;Simone;Eu Simone Conversei com Isaias, deu oportunidade para teste ,Jackson e Aguinaldo foram lá, e vamos testar já foi retirado amostra, para teste na fábrica de macarrão
1126;09/09/2015 13:00:00;Não;;Argenzio Laticinio;;Simone;"Agendar para teste com Aguinaldo e Jackson

13/08 - Programada visita na semana do dia 24/08 após as 8:30 procurar André Mattos - usa soda, acido peracético / cloro / detergente compra da mundial - ja enviado apresentacao por e-mail

01/09 Falei com André disse que não testou ainda vai testar , e retorno para ele no meio da semana que vem

"
278;09/09/2015 11:15:00;Sim;29/09/2015 18:57:04;Pandurata Alimentos (Bauducco);;Victor;"O processo é todo feito por compras. Daniel disse que tem contrato fechado até o fim de 2015. Voltar a conversar em Setembro ou Outubro, para alinhar como vai fazer em Novembro ou Dezembro, que é quando o contrato termina.



Já comparou nossos valores com o do fornecedor atual, e disse que o nosso está mais caro."
1070;09/09/2015 02:59:59;Sim;29/09/2015 19:10:59;Laticínios Jussara;;Victor;Claudio disse que não tem previsão, e disse que pediu para o pessoal informá-lo quando o contrato estiver para acabar para testar novos fornecedores. Ligar todo mês.
1177;04/09/2015 13:00:00;Não;;FrangodaVilla ( São José do Rio Pardo);;Simone;03/08 - Eu Simone liguei e falei com Telefonista pediu para enviar e-mail para Edneia
1136;04/09/2015 02:59:59;Sim;11/09/2015 13:09:24;Minerva Foods;;Victor;Vitor disse que provavelmente semana que vem já vai alinhar os testes com a gente. Está aguardando os resultados dos testes da Start.
1149;03/09/2015 13:00:00;Sim;01/09/2015 18:24:55;Macrozen Produtos Naturais e Integrais;;Renan;"24/08/2015 Eu Simone enviei apresentacao por e-mail



01/09 - Compra poucos produtos direto com tio deles...Empresa Familiar...."
1129;03/09/2015 13:00:00;Não;;Big Bom Supermercados;;Simone;13/08 - Eu Simone falei com Eduarda, estão com introdução de fornecedor suspensa, mas mesmo assim vou enviar apresentacao por e-mail
1158;03/09/2015 02:59:59;Sim;29/09/2015 12:29:37;;;Victor;Enviado e-mail.
1118;03/09/2015 02:59:59;Sim;29/09/2015 12:18:52;Kopenhagen;;Victor;Andrea disse que parte de comrpas, no ramal 9013. Eles aprovando custo, passam para ela aprovar.
1068;03/09/2015 02:59:59;Sim;29/09/2015 12:15:06;Marfrig - Promissão;;Victor;Sandro disse que posso passar lá para bater um papo, mas semana que vem estará enrolado e pediu para ligar antes.
1064;03/09/2015 02:59:59;Sim;28/09/2015 19:08:35;Bimbo;;Victor;Enviado mais um e-mail perguntando sobre dar continuidade no processo.
1061;03/09/2015 02:59:59;Sim;30/09/2015 16:54:41;Pif Paf (Visconde do Rio Branco);;Victor;Acabei falando com a Ana Claudia. Fui até chato. Mandei e-mail e ela dia que ia passar recado para a Daniela.
1048;03/09/2015 02:59:59;Sim;29/09/2015 12:14:19;Marfrig;;Victor;Laercio disse que Sandro está enrolado com reformas na fábrica de Promissão e só quer testar no fim do ano. Passar na fábrica quando estiver passando por Promissão para conhecer esse Sandro e tentar agilizar teste.
976;03/09/2015 02:59:59;Sim;29/09/2015 12:06:30;Marvi;;Victor;Flavia disse que a produção rodou direto neste final de semana. Vai ver no próximo como vai ser e avisar se a gente quiser acompanhar o faxinão.
950;03/09/2015 02:59:59;Sim;29/09/2015 12:02:10;Bebidas Poty;;Victor;Sandra fez uma cirurgia e vai ficar de repouso por uma semana. Só semana que vem.
874;03/09/2015 02:59:59;Sim;29/09/2015 11:57:19;Bon-Mart;;Victor;Enviado cotação. Vão ter auditoria da China na semana que vem. Ligar na outra semana.
776;03/09/2015 02:59:59;Sim;17/09/2015 19:33:19;Junior Alimentos;;Victor;Dani não está na empresa hoje. Ligar segunda-feira.
704;03/09/2015 02:59:59;Sim;17/09/2015 19:24:35;Casa Suíca;;Victor;"Visita realizada. Disse que pode acompanhar a higienização da linha de bolos, que usa mais o gerador de espuma e limpa as mesas, mas gostaria que acompanhasse a higienização das linhas de panetone, que começam a ser produzidos em Agosto.



Ir acompanhando para ver se consegue ver a higienização da linha de bolos antes."
1168;02/09/2015 17:00:00;Não;;Argenzio;;Renan;Retorno Jackson por e-mail dia 27/08/2015 - Simone deixamos amostra para andre. Ficou de falar com seu patrao para agendar um teste com nosso produto - 9.8109.8314 - André
1156;02/09/2015 13:00:00;Sim;01/09/2015 20:08:00;Sucos e Refrescos Nanico Morungaba;;Simone;20/08 - Renan enviou e-mail copiando Aguinaldo e Jackson sobre já estar atendendo esse cliente, e que quando for visitar vão juntos
1154;02/09/2015 13:00:00;Sim;01/09/2015 20:08:03;Sucos e Refrescos Nanico Morungaba;;Simone;20/08 - Renan enviou e-mail copiando Aguinaldo e Jackson sobre já estar atendendo esse cliente, e que quando for visitar vão juntos
1069;02/09/2015 12:00:00;Sim;29/09/2015 11:52:17;Special Dog;;Victor;Pediu para ligar amanhã cedo.
670;02/09/2015 02:59:59;Sim;04/09/2015 17:56:18;Bom Peixe Pescados;;Victor;Tassiana disse que enquanto estava de férias, fecharam contrato com a empresa que estava atendendo por um ano, mas pediu para manter contato. Conversa meio de louco. Falou para ligar lá para Agosto ou Setembro, pois agora estão com foco em algumas certificações, e alguma oportunidade pode surgir.
1146;01/09/2015 17:00:00;Não;;Gvinah Ind.e Com.Alim.Panif.Ltda;;Renan;"24/08 - Eu Simone enviei apresentacao por e-mail

01/09/ - Liguei mas Rogerio estava com ramal ocupado"
1155;31/08/2015 13:00:00;Não;;América Restaurante;;Renan;"24/08 Renan ligou , retornar 25/08 falar com Marisa ramal 871



26/08 - Liguei e falei com Marisa, me passou que seria com Luis 5644.6860 mas já adiantou que tme contrato ha mais de 10 anos com a Ericon, que eles patrocinam catálogos para eles, fazem assistencia tecnica da maquina diariamente."
1056;28/08/2015 13:00:00;Sim;04/09/2015 17:56:12;Frango Rosaves;;Ivan;"Liguei para Cristiane. Retornar a ligação mês que vem a partir do dia 18



Marcado treinamento dia 31/08 as 14:30 c/Cristiane da qualidade - passado e-mail para Ivan e Renan "
1152;27/08/2015 13:00:00;Sim;27/08/2015 13:07:50;Abatedouro Avicola Carraro;;Simone;"0/08 - Eu simone agendei visita para Jackson e Aguinaldo na semana do dia 24/08

Levar amostras contratipos da Nipon - 5000 cl / 3000 cl / Sapone Bac"
1148;27/08/2015 13:00:00;Não;;Alsácia ;;Jessica;"Treinamento agendado com datashow.

Quinta feiras as 10hs"
1135;27/08/2015 13:00:00;Não;;Alsácia ;;Jessica;"Treinamento agendado com datashow.

Quinta feiras as 10hs"
1138;26/08/2015 13:00:00;Não;;Genuína;;Sueli;20/08 - Eu Sueli recebi e-mail da proposta enviado pelo Renan no dia 04/06
1133;25/08/2015 13:00:00;Não;;Selmi;;Simone;21/08/2015 Eu Simone consegui o nome da pessoa responsável na parte de higienização da fábrica - Mayara enviado apresentação por e-mail
1143;25/08/2015 02:59:59;Sim;27/08/2015 13:07:55;Abatedouro Avicola Carraro;;Jackson;"Q legal



Em 2015-08-11 11:58, Equipe do Agendor escreveu:



&gt;

Simone agendou uma tarefa para você no histórico da empresa AbatedouroAvicola Carraro:"
1120;25/08/2015 02:59:59;Não;;Hotel Unique ;;Adriana;"Waldir respondeu pedindo um pouco mais de tempo.

Ligar daqui 20 dias."
1095;24/08/2015 14:00:48;Não;;Bariloche;;Flavio;Inauguraçao nova unidade 
1128;24/08/2015 13:00:00;Não;;Sucos e Refrescos Nanico Morungaba;;Simone;17/08 Eu Simone liguei novamente, disse que olhou rápido pois foi viajar...combinei de retornar no final da semana 20/08
1160;24/08/2015 12:00:00;Sim;25/08/2015 10:36:44;Abatedouro Avicola Carraro;;Simone;retornar dia 20/08
1157;21/08/2015 13:00:00;Não;;Home Cooking;;Simone;"Jackson e Aguinaldo fizeram visita no final do mes de julho, porém Priscila alegou que gerente estava de férias.

14/08 - Eu Simone liguei hoje e Priscila não falou com gerente ainda, combinei de retornar final da semana que vem

20/08 - Falei com Priscila disse que gerente Adriano, está vindo na Empresa, só à noite, tenão retorno amanhã"
