ID;Nome;Nome Fantasia;Razão Social;CNPJ;Telefone;Celular;E-mail;WhatsApp;Website;Endereço Completo;Rua;Número;Complemento;Bairro;Cidade;Estado;CEP;Setor;Categoria;Responsável;Data Cadastro;Total Histórico;Total Negócios;Descrição
415;Fundação Salvador Arena;Fundação Salvador Arena;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;07/11/2014 13:22;18;0;
199;Gendai - Grupo Trend Foods;Gendai - Grupo Trend Foods;;;(11) 5185-7200;;;;;Rua Verbo Divino, 663, Álvares Florence, SP;Rua Verbo Divino;663;;;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 18:29;5;0;"Grupo Trend Foods

Concorrente
Gendai: Ericon
China in Box: Ecolab"
136;Gendai Sushi;Gendai Sushi;;;(11) 5185-7200;;;;;Rua Verbo Divino, 663, Álvares Florence, SP;Rua Verbo Divino;663;;;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 18:28;0;0;"Grupo Trend Foods

Concorrente
Gendai: Ericon
China in Box: Ecolab"
18;Gendai Sushi - Grupo Trend Foods;Gendai Sushi - Grupo Trend Foods;;;(11) 5185-7200;;;;;Rua Verbo Divino, 663, Álvares Florence, SP;Rua Verbo Divino;663;;;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 18:28;0;0;"Grupo Trend Foods

Concorrente
Gendai: Ericon
China in Box: Ecolab"
277;General Brands;General Brands;;;(11) 31331580;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;04/05/2015 22:54;3;0;
543;Genuína;Genuína;;;;;guibratoledo@gmail.com;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;20/08/2015 20:41;1;0;
232;Genuina - Agua;Genuina - Agua;;;(19) 3898-9800;;;;;Av. Nossa Senhora das Brotas, 547, Paulicéia, SP;Av. Nossa Senhora das Brotas;547;;;Paulicéia;SP;;Geral / Outros;Sem Categoria;Não Atribuído;22/05/2015 22:26;1;0;
2034;Giiro - Zucco Jardins;Giiro - Zucco Jardins;;;(1) 13083-7406;;;;;Haddock Lobo, 1416, Cerqueira Cesar, 01414002;Haddock Lobo;1416;;Cerqueira Cesar;;;01414002;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2197;Gisela Souza Da Silva;Gisela Souza Da Silva;;;;;;;;Adolfo Bastos, 847, Vila Bastos, 09041000;Adolfo Bastos;847;;Vila Bastos;;;09041000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
383;Globo Aves;Globo Aves;;;(45) 3218-2000;;;;;Rod. Br Quatrocentos e Sessenta e Sete, 3, São Sebastião do Rio Verde, PR;Rod. Br Quatrocentos e Sessenta e Sete;3;;;São Sebastião do Rio Verde;PR;;Geral / Outros;Sem Categoria;Não Atribuído;08/06/2015 17:55;5;0;
2025;Gp Transportes;Gp Transportes;;;(1) 12296-3815;;;;;Monteiro Lobato, 4550, Cidade Jardim Cumbica, 07180000;Monteiro Lobato;4550;;Cidade Jardim Cumbica;;;07180000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
463;Graal - São Carlos;Graal - São Carlos;;;(16) 2106-4226;;rubi.compras@redegraal.com.br;;;SP-310, 220, Ipuaçu, SP;SP-310, 220;;;;Ipuaçu;SP;;Geral / Outros;Sem Categoria;Não Atribuído;06/10/2014 23:07;0;0;Restaurantes
329;Gran Corte;Gran Corte;;;(14) 3714-2911;;;;;Unnamed Rd, Pedra Bela, SP, 18760000;Unnamed Rd;;;;Pedra Bela;SP;18760000;Geral / Outros;Sem Categoria;Não Atribuído;11/08/2015 21:29;7;0;
744;Gran Rio Hotel;Gran Rio Hotel;;;(17) 3211-5100;;;;;Rua Quinze de Novembro, 3150, Centro, Nova Brasilândia, SP;Rua Quinze de Novembro;3150;;Centro;Nova Brasilândia;SP;;Geral / Outros;Sem Categoria;Não Atribuído;24/09/2015 04:55;2;0;
223;Granja São Paulo;Granja São Paulo;;;(11) 46511650;(11) 46551887;granjasaopaulo@gmail.com;(11) 46551887;;Rua hercilio Mattos de oliveira, 165, SP;Rua hercilio Mattos de oliveira;165;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 02:18;0;0;
2382;Gratin - All Maua;Gratin - All Maua;;;(1) 14543-2273;;;;;Antônia Rosa Fioravanti, 3270, Jardim Rosina, 09390120;Antônia Rosa Fioravanti;3270;;Jardim Rosina;;;09390120;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
494;Grill Hall;Grill Hall;;;(11) 5572-0018;;;;;Rua Pedro de Toledo, 1361, Vila Clementino, Álvares Florence, SP, 04039033;Rua Pedro de Toledo;1361;;Vila Clementino;Álvares Florence;SP;04039033;Geral / Outros;Sem Categoria;Não Atribuído;26/11/2014 14:48;6;0;
2011;Grupo Emporium Sao Paulo;Grupo Emporium Sao Paulo;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
43;Grupo Fix (Pão de Queijo Raro;Grupo Fix (Pão de Queijo Raro;;;(11) 3721-0781;;rosesp@grupofix.com.br;;www.grupofix.com.br;Clarimundo Fonseca, 163, Centro, Urânia, MG;Clarimundo Fonseca;163;;Centro;Urânia;MG;;Geral / Outros;Sem Categoria;Não Atribuído;06/10/2014 21:52;6;0;Alimentícia
431;Grupo Guabi;Grupo Guabi;;;(19) 3114-7107;;;;www.guabi.com.br;Rodovia Francisco Marcos Junqueira Netto, Km 383, Tenente Laurentino Cruz, SP, 14660000;Rodovia Francisco Marcos Junqueira Netto;;Km 383;;Tenente Laurentino Cruz;SP;14660000;Geral / Outros;Sem Categoria;Não Atribuído;07/10/2014 04:50;0;1;Indústria de ração.
11;Grupo Hinomoto;Grupo Hinomoto;;;(18) 2101-4000;;;;www.andesastecahinomoto.com.br;954;;954;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;07/10/2014 04:05;14;1;Macarrão, shoyo, vodka, molho...
82;Grupo IMC (Frango Assado);Grupo IMC (Frango Assado);;;(11) 30419686;;;;;Rod. Anhanguera, 72, Mauá da Serra, SP;Rod. Anhanguera;72;;;Mauá da Serra;SP;;Geral / Outros;Sem Categoria;Não Atribuído;06/10/2014 22:11;0;1;Grupo de Restaurantes
2312;Grupo - Integral Nutri;Grupo - Integral Nutri;;;(1) 14577-0399;;;;;Leonor Alvim, 11, Interlagos, 04802190;Leonor Alvim;11;;Interlagos;;;04802190;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
209;Grupo Ionic;Grupo Ionic;;;(16) 3505-2200;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;27/02/2015 20:40;3;0;
2421;Grupo Kess;Grupo Kess;;;(1) 14577-0399;;;;;Pedro De Toledo, 977, Jardim Santa Lídia, 07140000;Pedro De Toledo;977;;Jardim Santa Lídia;;;07140000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2314;Grupo Padaria Brasileira;Grupo Padaria Brasileira;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
449;Grupo Palazzo;Grupo Palazzo;;;(16) 3209-4200;;;;;Rodovia Carlos Tonani, Km 120, Santa Izabel, Nova Nazaré, SP, 14890500;Rodovia Carlos Tonani;;Km 120;Santa Izabel;Nova Nazaré;SP;14890500;Geral / Outros;Sem Categoria;Não Atribuído;02/06/2015 23:44;2;0;
233;Grupo Petropolis - Assepsia;Grupo Petropolis - Assepsia;;;(15) 3363-9000;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;13/05/2015 21:31;7;0;
462;Grupo Petropolis - Consumo;Grupo Petropolis - Consumo;;;(15) 3363-9000;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;22/07/2015 23:16;1;0;
406;Grupo RS Terceirizada;Grupo RS Terceirizada;;;(11) 20201050;;gabriela@-consultoria.com;;;Marques de Praia Grande, 135, SP;Marques de Praia Grande;135;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;21/07/2015 23:19;11;0;
2280;Grupo - Sky Asia;Grupo - Sky Asia;;;(1) 14577-0399;;;;;Capitao Pacheco Chaves, 313, Mooca, 03126000;Capitao Pacheco Chaves;313;;Mooca;;;03126000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2339;Grupo Varanda;Grupo Varanda;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2288;Gse - Rib.Pires - Ex.Ceres;Gse - Rib.Pires - Ex.Ceres;;;(1) 13199-2814;;;;;Salvador Rípoli, 2280, Santa Luzia, 09431360;Salvador Rípoli;2280;;Santa Luzia;;;09431360;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
706;GT Foods Group;GT Foods Group;;;(43) 3218-3218;(43) 3218-3500;dione.cazanti@gtfoods.com.br;(43) 3218-3500;;Rio Branco do Sul, PR;;;;;Rio Branco do Sul;PR;;Geral / Outros;Sem Categoria;Não Atribuído;01/09/2015 17:02;1;0;Visitamos 24.08, mas nao nos atenderam. Deixamos cartao e enviamos catalogo via e-mail
340;GTP Paulista Servicos;GTP Paulista Servicos;;;(11) 4785-1600;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;15/01/2015 20:17;3;0;
21;Guabi Petcare;Guabi Petcare;;;(19) 3729-4490;3131-4495;edson@guabipetcare.com.br;3131-4495;www.guabipetcare.com.br;Rua das Magnólias, 2405, Jardim das Bandeiras, Planura, SP, 13050089;Rua das Magnólias;2405;;Jardim das Bandeiras;Planura;SP;13050089;Geral / Outros;Sem Categoria;Não Atribuído;06/10/2014 21:31;9;1;Fábrica de Ração
60;Guaraná Mineiro;Guaraná Mineiro;;;(34) 3292-4500;;;;;Avenida Paulo Roberto Cunha Santos, 2305, Itabaianinha, MG;Avenida Paulo Roberto Cunha Santos;2305;;;Itabaianinha;MG;;Geral / Outros;Sem Categoria;Não Atribuído;22/06/2015 18:19;8;0;
323;Guimaconseco;Guimaconseco;;;(11) 2066-0077;;;;;Rua Heitor Peixoto, 702, Cambuci, Álvares Florence, SP, 01543001;Rua Heitor Peixoto;702;;Cambuci;Álvares Florence;SP;01543001;Geral / Outros;Sem Categoria;Não Atribuído;13/07/2015 20:59;17;0;
709;Gvinah Ind.e Com.Alim.Panif.Ltda;Gvinah Ind.e Com.Alim.Panif.Ltda;;;(11) 3566-8888;;;;;Mamore, 355, Bom Retiro, Álvares Florence, SP;Mamore;355;;Bom Retiro;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;24/08/2015 21:40;1;0;
2101;Henrique Aparecido;Henrique Aparecido;;;;;;;;Carioca, 375, Vila Carioca, 04225001;Carioca;375;;Vila Carioca;;;04225001;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2350;Henz Correa;Henz Correa;;;;;;;;Saldanha Marinho, 465, Centro, 18200001;Saldanha Marinho;465;;Centro;;;18200001;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
112;Hercules Leite;Hercules Leite;;;(14) 3486-9000;;;;;Expedissionários , 320, Itapecerica da Serra, SP;Expedissionários ;320;;;Itapecerica da Serra;SP;;Geral / Outros;Sem Categoria;Não Atribuído;04/05/2015 22:48;3;0;Rua dos expessionarios 320, herculandia
2271;Hide Dos Anjos Sateles;Hide Dos Anjos Sateles;;;;;;;;Indianópolis, 2737, Indianópolis, 04063005;Indianópolis;2737;;Indianópolis;;;04063005;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
22;Hikari;Hikari;;;(11) 4674-6015;;;;;Rua Antonio Ruvolo, 653, Jardim Soeiro, Ruy Barbosa, SP;Rua Antonio Ruvolo;653;;Jardim Soeiro;Ruy Barbosa;SP;;Geral / Outros;Sem Categoria;Não Atribuído;19/10/2014 13:52;2;0;Molhos e Temperos, Sobremesas, Grão, Farináceos, Sagu
117;Home Cooking;Home Cooking;;;(19) 3876-5870;;;;;Rua Rancho Fundo, 351, Antonina, SP;Rua Rancho Fundo;351;;;Antonina;SP;;Geral / Outros;Sem Categoria;Não Atribuído;14/08/2015 21:08;1;0;
436;Homemade;Homemade;;;(11) 4496-4190;;;;;R. Maria Soldeira Lourençon, 801, Alagoa, SP;R. Maria Soldeira Lourençon;801;;;Alagoa;SP;;Geral / Outros;Sem Categoria;Não Atribuído;11/06/2015 20:12;3;0;
2416;Hortifrut Vila;Hortifrut Vila;;;(1) 14468-1439;;;;;Adolfo Bastos, 234, Vila Bastos, 09041000;Adolfo Bastos;234;;Vila Bastos;;;09041000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2003;Hortifruti Nacoes Ltda;Hortifruti Nacoes Ltda;;;(1) 14701-6514;;;;;Das Nações, 2171, Parque Capuava, 09270260;Das Nações;2171;;Parque Capuava;;;09270260;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
797;Hospital Austa;Hospital Austa;;;(17) 3221-3000;;;;www.austa.com.br;Avenida Murchid Homsi, 1385, Vila Elvira, Nova Brasilândia, SP, 15070650;Avenida Murchid Homsi;1385;;Vila Elvira;Nova Brasilândia;SP;15070650;Geral / Outros;Sem Categoria;Não Atribuído;02/10/2015 22:12;8;0;
673;Hospital Beneficência Portuguesa SCS;Hospital Beneficência Portuguesa SCS;;;;;;;;Rua Nossa Senhora de Fátima, 497, Santa Paula, Cerro Negro, SP;Rua Nossa Senhora de Fátima;497;;Santa Paula;Cerro Negro;SP;;Geral / Outros;Sem Categoria;Não Atribuído;29/09/2015 21:49;5;0;
639;Hospital Beneficiência Portuguesa;Hospital Beneficiência Portuguesa;;;(17) 3233-2491;;;;http://www.beneriopreto.com.br/;Rua Luiz Vaz de Camões, 3150, Vila Redentora, Nova Brasilândia, SP, 15015750;Rua Luiz Vaz de Camões;3150;;Vila Redentora;Nova Brasilândia;SP;15015750;Geral / Outros;Sem Categoria;Não Atribuído;05/11/2015 20:32;4;0;
906;Hospital Bezerra de Menezes;Hospital Bezerra de Menezes;;;(17) 4009-7799;;;;;Rua Major João Batista Franca, 298, Parque Industrial, Nova Brasilândia, SP, 15025610;Rua Major João Batista Franca;298;;Parque Industrial;Nova Brasilândia;SP;15025610;Geral / Outros;Sem Categoria;Não Atribuído;13/11/2015 14:12;1;0;
2118;Hospital Central;Hospital Central;;;;;;;;Manoel Coelho, 845, Santo Antonio, 09510112;Manoel Coelho;845;;Santo Antonio;;;09510112;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
315;Hospital Cruz Azul;Hospital Cruz Azul;;;;(11) 33484000;;(11) 33484000;;Lins de Vasconcelos , SP;Lins de Vasconcelos ;;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;28/05/2015 19:04;1;0;
624;Hospital de Base;Hospital de Base;;;(17) 3201-5000;;;;http://www.hospitaldebase.com.br/;Avenida Brigadeiro Faria Lima, 5544, Vila São José, Nova Brasilândia, SP, 15090000;Avenida Brigadeiro Faria Lima;5544;;Vila São José;Nova Brasilândia;SP;15090000;Geral / Outros;Sem Categoria;Não Atribuído;05/11/2015 20:27;1;0;
248;Hospital de Base de Rio Preto;Hospital de Base de Rio Preto;;;(17) 3201-5000;;;;www.hospitaldebase.com.br;Avenida Brigadeiro Faria Lima, 5544, Vila São José, Nova Brasilândia, SP, 15090000;Avenida Brigadeiro Faria Lima;5544;;Vila São José;Nova Brasilândia;SP;15090000;Geral / Outros;Sem Categoria;Não Atribuído;07/10/2014 04:45;0;1;Hospital
242;Hospital do Cancer de Barretos;Hospital do Cancer de Barretos;;;(17) 3321-6600;;;;;1331, 14748400;;1331;;;;;14748400;Geral / Outros;Sem Categoria;Não Atribuído;06/10/2014 22:27;2;0;Hospital
887;Hospital Ielar;Hospital Ielar;;;(17) 2139-1200;;;;;Rua Doutor Presciliano Pinto, 1811, Boa Vista, Nova Brasilândia, SP, 15025100;Rua Doutor Presciliano Pinto;1811;;Boa Vista;Nova Brasilândia;SP;15025100;Geral / Outros;Sem Categoria;Não Atribuído;02/10/2015 22:01;1;0;
637;Hospital monumento;Hospital monumento;;;;;;;;Ipiranga, SP;;;;Ipiranga;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;24/08/2015 18:24;0;0;
490;Hospital Samaritano;Hospital Samaritano;;;(11) 3821-5300;;;;www.samaritano.org.br;Rua Conselheiro Brotero, 1486, Santa Cecília, Álvares Florence, SP, 01232010;Rua Conselheiro Brotero;1486;;Santa Cecília;Álvares Florence;SP;01232010;Geral / Outros;Sem Categoria;Não Atribuído;07/10/2014 05:24;0;1;Hospital
151;Hospital Santa Marcelina;Hospital Santa Marcelina;;;(11) 20706438;;;;;SP;;;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 02:18;0;0;
888;Hospital São Francisco de Assis;Hospital São Francisco de Assis;;;(17) 3202-1717;;;;;Paulistas, SP, 15155000;;;;;Paulistas;SP;15155000;Geral / Outros;Sem Categoria;Não Atribuído;05/11/2015 20:37;12;0;
2139;Hospital Sao Francisco - Mogi Guacu;Hospital Sao Francisco - Mogi Guacu;;;(1) 93851-8000;;;;;Inácio Franco Alves, 561, Parque Cidade Nova, 13845420;Inácio Franco Alves;561;;Parque Cidade Nova;;;13845420;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
457;Hospital São Lucas;Hospital São Lucas;;;(11) 2178-2286;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;24/11/2014 20:20;14;0;
220;Hot bread;Hot bread;;;;;;;;Mooca, SP;;;;Mooca;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;25/07/2015 20:25;0;0;
703;Hotel Fazenda dos Ipês;Hotel Fazenda dos Ipês;;;(17) 3279-8577;;;;www.hotelfazendadosipes.com.br;Rodovia Assis Chateaubriand - Km 143, Nova Maringá, SP, 15400000;Rodovia Assis Chateaubriand - Km 143;;;;Nova Maringá;SP;15400000;Geral / Outros;Sem Categoria;Não Atribuído;02/10/2015 22:32;3;0;
822;Hotel Fênix;Hotel Fênix;;05632698000181;(17) 3281-8090;;;;;RUA DAVID OLIVEIRA, 1240, Centro, Nova Maringá, SP;RUA DAVID OLIVEIRA;1240;;Centro;Nova Maringá;SP;;Geral / Outros;Sem Categoria;Não Atribuído;24/09/2015 22:51;3;0;
968;Hotel Savana;Hotel Savana;;11069420000140;(17) 3281-6120;;recepcao@hotelsavana.com.br;;;David de Oliveira, 337, Centro, Nova Maringá, SP;David de Oliveira;337;;Centro;Nova Maringá;SP;;Geral / Outros;Sem Categoria;Não Atribuído;29/09/2015 00:15;1;0;
141;Hotel Unique;Hotel Unique;;;(11) 3055-4700;;;;;Avenida Brigadeiro Luís Antônio, 4700, Álvares Florence, SP;Avenida Brigadeiro Luís Antônio;4700;;;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;26/06/2015 01:10;16;0;
481;HS 2007 Santa Cruz;HS 2007 Santa Cruz;;;(11) 94738-6401;;;;;Domingos de Morais , 2564, Álvares Florence, SP;Domingos de Morais ;2564;;;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;07/07/2015 22:36;0;0;
2330;Hs 2007 - Sky Asia;Hs 2007 - Sky Asia;;;;;;;;Domingos De Morais, 2564, Vila Mariana, 04036100;Domingos De Morais;2564;;Vila Mariana;;;04036100;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
339;HS Betim Comercio de Alimentos;HS Betim Comercio de Alimentos;;;(31) 3426-3699;;;;;Rod BR 381 Fernão Dias km 492, loja 3042 piso 3 , São João, Acaraú, MG;Rod BR 381 Fernão Dias km 492;;loja 3042 piso 3 ;São João;Acaraú;MG;;Geral / Outros;Sem Categoria;Não Atribuído;07/07/2015 23:14;0;0;
64;HS BH 2013 Fast Food;HS BH 2013 Fast Food;;;;;;;;Av Severino Ballesteros Rodrigues, 850, Ressaca, Minduri, MG;Av Severino Ballesteros Rodrigues;850;;Ressaca;Minduri;MG;;Geral / Outros;Sem Categoria;Não Atribuído;07/07/2015 23:18;0;0;
2336;Hs Grand Plaza - Sky Asia;Hs Grand Plaza - Sky Asia;;;;;;;;Industrial, 600, Jardim, 09080500;Industrial;600;;Jardim;;;09080500;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2076;Hs Mooca - Sky Asia;Hs Mooca - Sky Asia;;;;;;;;Capitao Pacheco Chaves, 313, Mooca, 03126000;Capitao Pacheco Chaves;313;;Mooca;;;03126000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2243;Hs Pompeia - Sky Asia;Hs Pompeia - Sky Asia;;;;;;;;Turiassu, 2100, Perdizes, 05005000;Turiassu;2100;;Perdizes;;;05005000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
231;HSO Pompeia alimentos;HSO Pompeia alimentos;;;(11) 94738-6402;;;;;Rua Tiriassu , 2100, Perdizes, SP;Rua Tiriassu ;2100;;Perdizes;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;07/07/2015 23:05;0;0;
500;Ice Fruit;Ice Fruit;;;(11) 3308-6767;;;;;Rodovia Castelo Branco, Km 128, Teixeira, SP;Rodovia Castelo Branco;;Km 128;;Teixeira;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 18:48;1;0;
2423;Igor Paulino;Igor Paulino;;;(1) 14433-0980;;;;;Gertrudes De Lima, 238, Centro, 09020000;Gertrudes De Lima;238;;Centro;;;09020000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
960;Incor Rio Preto;Incor Rio Preto;;;(17) 2139-8300;;;;http://www.incorriopreto.com.br/;Avenida José Munia, 7301, Jardim Vivendas, Nova Brasilândia, SP;Avenida José Munia;7301;;Jardim Vivendas;Nova Brasilândia;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/11/2015 19:42;1;0;
2001;Infinit;Infinit;;;;;;;;Rafael Balzani, 32, Vila Moreira, 07020091;Rafael Balzani;32;;Vila Moreira;;;07020091;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2753;Informe um Nome;Informe um Nome;;;(1) 13576-7244;;;;;Ferreira De Araújo, 314, Pinheiros, 05428000;Ferreira De Araújo;314;;Pinheiros;;;05428000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
404;Ingredient Alimentos;Ingredient Alimentos;;;(11) 5522-1287;;;;;Rua Galeno de Castro , 67, Álvares Florence, SP;Rua Galeno de Castro ;67;;;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 17:48;3;0;
2461;Innova Hospitais Diadema;Innova Hospitais Diadema;;;(1) 12178-2266;;;;;São Jorge, 98, Centro, 09911070;São Jorge;98;;Centro;;;09911070;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2215;Instituição Caminho Ananias;Instituição Caminho Ananias;;;(1) 14991-7543;;;;;Andorinha, 9, Santa Maria, 09071120;Andorinha;9;;Santa Maria;;;09071120;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
363;Integral Alimentação;Integral Alimentação;;;;;;;;SP;;;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;27/05/2015 21:24;2;0;
2037;Integral Nutri - Hosp. Vila Penteado;Integral Nutri - Hosp. Vila Penteado;;;(1) 14307-9743;;;;;Ministro Petrônio Portela, 1800, Jardim Iracema, 02802120;Ministro Petrônio Portela;1800;;Jardim Iracema;;;02802120;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2251;Integral Nutri - Hospital Interlagos;Integral Nutri - Hospital Interlagos;;;(1) 14307-9743;;;;;Leonor Alvim, 11, Interlagos, 04802190;Leonor Alvim;11;;Interlagos;;;04802190;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2207;Integral Nutri - Secretaria Saude Guarul;Integral Nutri - Secretaria Saude Guarul;;;;;;;;Íris, 300, Vila Iris, 07051080;Íris;300;;Vila Iris;;;07051080;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2062;Integral - Osasco;Integral - Osasco;;;(1) 13215-7018;;;;;Zuma De Sá Fernandes, 171, Presidente Altino, 06213040;Zuma De Sá Fernandes;171;;Presidente Altino;;;06213040;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2394;Integral - Passos Da Patria;Integral - Passos Da Patria;;;(1) 12521-8894;;;;;Passo Da Pátria, 1651, Bela Aliança, 05085000;Passo Da Pátria;1651;;Bela Aliança;;;05085000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
966;Intermezzo;Intermezzo;;;(11) 2692-4545;(11) 9987-98318;adriano.oliveira@intermezzogourmet.com.br;(11) 9987-98318;;SP;;;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;24/08/2015 19:06;0;1;
805;Ipê Park Hotel;Ipê Park Hotel;;74270224000150;(17) 3266-1282;;;;;Rodovia Washington Luiz, km 428, Manoel Emídio, SP;Rodovia Washington Luiz, km 428;;;;Manoel Emídio;SP;;Geral / Outros;Sem Categoria;Não Atribuído;25/09/2015 02:03;4;0;
2232;Irh Servicos;Irh Servicos;;;;;;;;Artur De Queirós, 73, Casa Branca, 09015510;Artur De Queirós;73;;Casa Branca;;;09015510;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
346;ISS;ISS;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;04/06/2015 20:23;2;0;
19;Itaiquara;Itaiquara;;;(19) 3657-9000;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;22/05/2015 00:18;3;0;
366;Itambé Leite;Itambé Leite;;;(37) 3541-5444;;;;;Rua Francisco Antonio Rodrigues, 90, Cascavel, MG;Rua Francisco Antonio Rodrigues;90;;;Cascavel;MG;;Geral / Outros;Sem Categoria;Não Atribuído;22/06/2015 18:54;0;0;
2497;Its Cool - Colegio Santa Maria;Its Cool - Colegio Santa Maria;;;(4) 13641-3140;;;;;Luiz Franceschi, 657, Thomaz Coelho, 83707072;Luiz Franceschi;657;;Thomaz Coelho;;;83707072;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2030;Its Cool - Rc Bom Jesus N.Sra Lourdes;Its Cool - Rc Bom Jesus N.Sra Lourdes;;;(4) 13641-3189;;;;;Luiz Franceschi, 657, Thomaz Coelho, 83707072;Luiz Franceschi;657;;Thomaz Coelho;;;83707072;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
