ID;ID Servidor;Data;Empresa;Contato/Pessoa;Usuário;Texto do Histórico / Anotação
2137;6257903;21/10/2015 16:43:59;Doce Mineiro;;Jessica;"qualidade@docemineiro.ind.br  encaminhar um email para o Tadeu.
Tivemos uma boa conversa, ele não estava a par da situação do processo de negociação de teste.
Falei todas as datas que estavamos tentando, todas as conversas com o Marcelo.
Ele disse que vai ver o que consegue fazer para dar seguimento, pois precisa de uma autorização para teste, pois foi efetuado um teste com a Diversey e ocorreu algum problema na produção em relação a produto.
Mas prometeu que irá tentar uma data, pediu para eu ligar próxima semana."
2150;6257264;21/10/2015 16:28:58;Doce Mineiro;;Jessica;Vou tentar falar com o Tadeu  AGORA, MARCELO SÓ ENROLA.
2174;6256475;21/10/2015 16:09:24;;;Victor;Gabriel quer receber visita entre quarta e quinta feira da semana que vem. Confirmar até amanhã.
2138;6256457;21/10/2015 16:08:57;Frigorifico Super Frango ;;Jessica;"Conversei bastante com o Fernando, muito gente boa porém com ele só a parte final.
Tentei conversar com o Ricardo da qualidade, mas ele não estava.
Retornar amanhã. 
Enviei um email com apresentação novamente.
"
2123;6256184;21/10/2015 16:01:45;Predilecta;;Victor;Renato pediu para conversar com a Anaile. Se os preços estiverem dentro, ela pedir para ele fazer os testes.
2129;6255337;21/10/2015 15:38:09;Frigorifico Friato;;Jessica;"Falei com o comprador Roberto, disse que o melhor é falar com o Luciano mesmo, que é qualidade.
Disse que trabalha com a Diversey.
roberto@friato.com.br  vou encaminhar uma apresentação."
2165;6255148;21/10/2015 15:32:25;Frango Rosaves;;Victor;Cristiane disse que um gerador está ok, mas o outro não está muito bom. Vai me ligar para falar qual, e falar também sobre as saboneteiras.
2146;6254990;21/10/2015 15:28:05;Supergelados Nora;;Jessica;Brisa não estava, retornar amanhã.
2188;6254927;21/10/2015 15:25:58;Frigorifico JJZ;;Jessica;"Produção está um pouco parada.
Aguardar um pouco mais.
Falei com o Frederico."
2114;6254638;21/10/2015 15:17:39;Frivasa;;Jessica;"Larissa já conversou com o diretor, está aguardando uma resposta para ver quando podemos iniciar os testes.
Comentou que outras empresas tbm irão testar, pediu para termos paciência pq ela está dependendo do diretor.
Mas assim que acertarem entra em contato."
2182;6250463;21/10/2015 12:38:22;Catupiry (Bebedouro);;Victor;"Nunca mais encontrei no escritório.

Enviado e-mail."
2113;6249997;21/10/2015 12:27:19;Cutrale Sucocítrico;;Victor;Já conversado com Ayr. Alexandre vai deixar as amostas na sexta-feira.
2196;6249660;21/10/2015 12:19:56;Peralta Ambiental;;Adriana;Anderson não está na empresa hoje.
2160;6249247;21/10/2015 12:09:34;Condomínio Portal do Morumbi;;Adriana;Cotação enviada para Cecília.
2104;6248979;21/10/2015 12:03:31;;;Victor;"Teste com o Pro HA - ALC foi bom. Pediu cotação de todos os itens para falar com o pessoal de compras.

Ficar em cima."
2151;6248957;21/10/2015 12:03:08;FSB Foods;;Adriana;Conversei com o Junior, retornar 2a feira.
2128;6248876;21/10/2015 12:00:59;;;Victor;Ligar para Luiz Fernando só para bater papo mesmo.
2149;6248334;21/10/2015 11:48:23;Frango da Villa;;Simone;Estou ligando mas celular so chama para verificar se Jackson e Aginaldo podem ir la hoje que estão na região
2167;6247892;21/10/2015 11:38:17;;;Victor;Visita agendada para terça-feira.
2179;6247142;21/10/2015 11:18:17;Frango da Villa;;Simone;21.10 - Jackson e Aguinaldo estão na região , pediu telefone e nome da pessoa
2190;6246685;21/10/2015 11:06:01;Marilan;;Victor;Irineu disse que vai me ligar, que conversou com o Edemir, e Edemir ainda não tinha validado tudo. Ficar em cima.
2131;6251798;21/10/2015 00:12:53;;;Flavio;Reuniao com Silvana terça 27.10 as 10h 
2185;6238125;20/10/2015 17:17:34;Bimbo;;Victor;Junior entrou de férias. Só volta dia 03/11.
2199;6237998;20/10/2015 17:14:46;Vigor;;Victor;"Alex pediu cotação. Cotação enviada.

Ficar em cima."
2124;6218973;19/10/2015 18:55:19;FSB Foods;;Adriana;E-mail enviado hoje com catálogo de apresentação para o Junior.
2111;6212283;19/10/2015 15:54:10;Nutribem;;Alexandre Malhado;Tentativa de contato para agendar uma visita. A pessoa responsável (Rafael) não estava. Tentarei novamente amanhã.
2155;6211305;19/10/2015 15:29:16;Motel Millennium;;Alexandre Malhado;"Pedido efetuado: 
• Pro Ha 5000: 1 x 5 = R$ 120,00
• Pro Ha 3000: 1 x 5 = R$ 66,00
• Neuter Ultra: 1 x 5 = R$ 108,00"
2130;6209857;19/10/2015 14:44:26;FSB Foods;;Adriana;"Conversei hoje com o Junior, disse que as unidades de Jaguariuna, MG, Juiz de fora e Osasco fecharam há pouco tempo com a Ecolab. E que acredita que a unidade de Santo Amaro também será Ecolab.
Retornar contato na 2a feira para marcar a visita."
2136;6209683;19/10/2015 14:37:09;FSB Foods;;Adriana;"Concorrente: Mundial e Essencial Clean
"
2158;6205956;19/10/2015 12:11:28;Blue Tree Hotel - Anália Franco;;Adriana;Conversei hoje com a Bianca por telefone, disse que está correndo tudo bem com os produtos.
2186;6203889;19/10/2015 11:16:18;Blue Tree Hotel - Anália Franco;;Adriana;Flávio levou amostras no dia 15/10.
2132;6177171;16/10/2015 13:36:50;Frigol;;Victor;"Silviane disse que ficou mais caro. Fiz proposta de custo fechado. Silviane disse que vai analisar e vai dar retorno semana que vem.

Não largar!!"
2148;6167691;15/10/2015 19:12:00;Chocolate Pan;;Simone;"14/01/2014  - FALEI COM CELIA, PEDIU APRESENTACAO POR E-MAIL, E RETORNAR PARA ELA NO FINAL DE FEVEREIRO
COMPRAS@CHOCOLATEPAN.COM.BR
28/03/2014 – FALEI COM CELIA, PEDIU E-MAIL NOVAMENTE DE APRESENTACAO E CADASTRO DA PROAUTO
27/05/2014 – CELIA DISSE QUE ESTA COM UMA NOVA GESTAO, E QUE ESTÁ RESOLVENDO OUTROS ASSUNTOS, COMBINEI DE IR LIGANDO PARA VER SE VAMOS MARCAR VISITA
10/06/2014 – CELIA PEDIU PARA RETORNAR NO COMECO DE AGOSTO
19/08/2014 – FALEI COM CELIA ESTA COM ALGUMAS MUDANCAS NA PARTE DE GESTAO DA EMPRESA, E NÃO PODE COLOCAR NENHUM PRODUTO EM TESTE, PEDIU PARA RETORNAR NA 2ª QUINZENA DE SETEMBRO OU COMECO DE OUTUBRO
01/10/2014 – FALEI COM CÉLIA, PEDIU PARA AGUARDAR MAIS 15 DIAS, ESTAO COM MUDANCA NA DIRETORIA, AÍ ELA ME PASSA PARA O LABORATORIO
12/01/2015 FALEI COM CELIA PEDIU PARA LIGAR LA PRO DIA 28/01 PARA AGENDAR ALGUMA COISA PARA FEVEREIRO
28/01/2015 CELIA DISSE QUE SO VAO LIBERAR DEPOIS DO CARNAVAL
19/03/2015 CELIA DISSE QUE SO VAO LIBERAR DEPOIS DA PASCOA
28/04/2015 – CELIA PEDIU PARA IR LIGANDO
15/10/2015 - Liguei hj estava em reuniao
16/10/2015 - Falei com Célia hoje nem se lembra mais, pediu para encaminhar novamente o e-mail de apresentacao na 2ªfeira dia 19/10 .e ligar para ela"
2175;6163276;15/10/2015 17:22:06;Laticinios Costa;;Simone;Liguei, mas Polianna está na fábrica, retornar mais tarde
2121;6163124;15/10/2015 17:17:07;Lual Alimentos;;Simone;Liguei novamente Michelle está em reunião, retornar
2110;6156145;15/10/2015 13:16:47;Lual Alimentos;;Simone;15.10 Liguei porém telefone só chama no ramal 4 que é de compras
2172;6148504;14/10/2015 20:28:59;Freskito;;Simone;Alterado visita para dia 16/10 na parte da manhã, j solicitado amostras - Victor retira 
2145;6131383;14/10/2015 13:10:51;Keleck (Jales);;Alexandre Malhado;"Visita realizada com sucesso diretamente com a proprietária (Cristina). Ela relatou que já possui uma empresa na nossa frente que irá enviar produtos para testes. Mas podemos enviar os nossos também. Os produtos que ela usa atualmente são: desengraxante para tirar gordura carbonizada, produto para tirar gordura comum, 200 kg de detergente neutro (pronto uso), limpa vidros, limpa pedras e desinfetante. Os produtos não podem prejudicar o inox. Irei aguardar para ver se o CNPJ será aprovado.
Obs: Ácido cítrico (neutralizador do produto alcalino)."
2153;6131056;14/10/2015 13:03:10;Nosso Tempero;;Alexandre Malhado;A empresa é de porte pequeno. Atualmente eles compram produtos de limpeza em supermercados. Hoje eles utilizam apenas detergente neutro.  Caso o CNPJ seja aprovado, iremos mandar alguns produtos para teste, como: Neuter Ultra, Pro Ha 3000 CL.
2112;6119948;13/10/2015 19:41:23;Marilan;;Victor;Irineu disse que o processo está andando. Falei que vou continuar acompanhando e ligar semana que vem.
2194;6115135;13/10/2015 18:03:24;Laticinio Xando;;Victor;"Silvia disse que ainda não chegou a testar os outros produtos. Usou o Ferrx, disse que o produto limpou bem o piso, mas ela fica com medo de usar, e o produto tirar a proteção do piso.

Vai testar os outros e vai dar uma posição."
2178;6114386;13/10/2015 17:47:51;Frango nutribem;;Victor;"Rafael disse que a diretoria não tem interesse. Deve ser mentira.

Xande, tenta lá e ve se vc consegue."
2171;6114097;13/10/2015 17:41:12;Frigol;;Victor;"Elaine disse que vai tentar fazer o comparativo de preços ainda hoje.

Acompanhar."
2109;6113970;13/10/2015 17:38:37;BRF Foods;;Victor;"Patricia foi atenciosa. Enviado e-mail com catálogo e pedido data para visita.

Acompanhar para ver se a Lactalis já resolveu as questões sobre os químicos para limpeza."
2120;6112768;13/10/2015 17:22:56;;;Victor;Deixado catálogo, caderno e cartão na portaria para o Rafael (piloto do dono). Acompanhar com ele.
2023;6112726;13/10/2015 17:21:42;Vigor;;Victor;"Paulo disse que o processo de homologação é feito pelo Alex, no número (11) 2799-5699, e o supervisor da higienização agora é o Carlos Silva.

Tentar falar com esse tal de Alex."
2013;6109482;13/10/2015 14:54:06;Casa Suíca;;Victor;Cristiane disse que talvez em Novembro a fábrica não rode 24 hrs e esteja mais tranquila. Pediu para ligar no fim de Outubro para organizar isso.
2073;6103668;13/10/2015 12:13:18;Pif Paf (Visconde do Rio Branco);;Victor;"Dani foi atenciosa. Disse que está trabalhando bem essa parte de testar novos fornecedores. Pediu para enviar catálogo, que vai retornar pedindo uma data para visita.

Ficar em cima."
2032;6102939;13/10/2015 11:25:32;Embrase;;Victor;"Eli atendeu e disse que a pessoa responsável é a Léia. O contrato termina em fevereiro de 2016 e ela não quis falar qual empresa era a fornecedora atual. Disse que a empresa entrega ponto a ponto.

Entrar em contato em Dezembro ou Janeiro."
2044;6096706;09/10/2015 19:26:58;;Ellen;Victor;"Enviado e-mail falando que vou estar passando pela região semana que vem. Pedi para dar uma passada rápida. 

"
2016;6096524;09/10/2015 19:21:00;Freskito;;Simone;09.10 - liguei para AnaEliza,  compra da Ecolab - detergente neutro, e detergente perfumado para o chão, quer produtos para lavanderia, e linha automotiva - marcada visita para 5ªfeira 15/10 - parte da manhã - Cliente prospectado Internet - Passar para Victor
2078;6095946;09/10/2015 19:03:45;Kim Alimentos(Frangos Temperados);;Simone;09.10.2015 - liguei para falar com o Calixto, estava em reunião - marcar para Vilmar visitar
2085;6095936;09/10/2015 19:03:18;Ultrapan;;Victor;Ana disse que vai ver com o Rodolfo como consegue organizar essa questão do teste, pois eles vão ter que segregar produto, e demora 18 dias para análise. Esses 18 dias fica complicado ficar com produto parado. Ligar para Rodolfo semana que vem para ver que ideia eles tiveram.
2025;6095896;09/10/2015 19:02:06;Cepera Ind.e Com Alimentos(Catchup/Molhos);;Simone;"09.10.2015 - Falei com Roseli não havia visto o e-mail ainda, combinei de rt semana que vem

22.10.2015 - Falei com Roseli, disse que limpeza cip é em Monte Alto, e-mail garantiadaqualidade@cepera.com.br - a/c débora, estou encaminhando e-mail para ela agora"
2072;6095522;09/10/2015 18:50:52;Peralta Ambiental;;Adriana;Conversei com o Anderson por telefone, pediu para eu retornar a ligação semana que vem.
2074;6095378;09/10/2015 18:46:45;Laticínios Jussara;;Victor;Olirio pediu para enviar FISPQs e Boletins por e-mail para ele começar a conhecer os produtos. Pediu para quando eu estiver pela região agendar uma visita com ele e com Helio.
2004;6095011;09/10/2015 18:36:27;;;Victor;Gerador OK. Dar uma passada quando der.
2086;6094975;09/10/2015 18:35:17;Doce Mineiro;;Adriana;Liguei 3x hoje, só deu caixa postal.
2064;6094742;09/10/2015 18:28:02;Livenza Massas;;Adriana;Liguei agora, Vinícius está em reunião.
2055;6094327;09/10/2015 18:17:07;Blue Tree Hotel - Anália Franco;;Adriana;Liguei, não consegui contato por telefone. Enviei e-mail com o andamento dos testes.
2091;6094265;09/10/2015 18:15:29;Blue Tree Hotel - Anália Franco;;Adriana;Dia 08/10, teste realizado com alguns produtos. 
2003;6093733;09/10/2015 17:59:59;Nutri Nipo- Nutri Serv;;Jessica;Mirian estava externo.
2048;6093153;09/10/2015 17:46:03;Jin Jin Sushi;;Adriana;"Tentei contato com a Adriana por telefone, mas não está.
Enviei e-mail em seguida."
2014;6093070;09/10/2015 17:44:06;Top Cau;;Jessica;Novamente não estava na sala.
2009;6092902;09/10/2015 17:39:42;Ceratti;;Victor;Camila pediu para eu enviar um e-mail pedindo uma data para visita, pois semana que vem ela vai estar enrolada.
2089;6092834;09/10/2015 17:37:42;Pão de Queijo do Maestro;;Jessica;"Estava em reunião, ligar daqui 1 hora.
"
2063;6092649;09/10/2015 17:32:40;Frivasa;;Jessica;Larissa estava em reunião.
2034;6092587;09/10/2015 17:30:54;Condomínio Portal do Morumbi;;Adriana;Teste agendado para dia 15/10, as 21h.
2039;6092219;09/10/2015 17:20:12;Hospital São Lucas;;Victor;Levar amostras do AB-AL 2000, 3000 CL, Vox 1 e Klinbe. Conferir como foi o resultado do Neuter Super.
2056;6090866;09/10/2015 16:32:36;Clube Primeiro De Maio.;;Jessica;"Falei com o Ademir.
Terça feira pós feriado iremos iniciar com os produtos."
2051;6076146;08/10/2015 19:32:29;Keleck (Jales);;Alexandre Malhado;Contato realizado com a própria Cristina. Visita agendada para terça-feira (13-10-2015) às 15:30.
2006;6075774;08/10/2015 19:24:02;Doces Covizzi;;Alexandre Malhado;Novo contato  e novamente o senhor Mário no estava.  Tentarei amanhã.
2060;6075467;08/10/2015 19:16:17;Aladim;;Alexandre Malhado;Geisa não estava na empresa hoje. Pediu para retornar amanhã (09-10-15).
2087;6099634;08/10/2015 19:03:31;Batie Massas ;;Jessica;"1 diluidor com 2 bicos.

6 saboneteiras.

1 kimi Energy, medida da bandeja. lavagem de 600 formas diárias."
2059;6073323;08/10/2015 18:22:57;Nosso Tempero;;Alexandre Malhado;Contato realizado com a proprietária (Dona Leila) para terça-feira (13-10-15) às 14 horas. 
2049;6073037;08/10/2015 18:15:26;Agerip;;Alexandre Malhado;Entrar em contato para saber sobre os testes.
2053;6072801;08/10/2015 18:09:37;Zippy Alimentos;;Alexandre Malhado;Tentativa de contato. O Junior (comprador) não estava na empresa hoje. Ligarei amanhã.
2028;6070446;08/10/2015 17:06:32;Keleck (Jales);;Alexandre Malhado;Tentativa de contato. A proprietária (Dona Cristina) não estava no estabelecimento. Ligarei ainda hoje.
2097;6070203;08/10/2015 16:59:11;Doces Covizzi;;Alexandre Malhado;Tentativa de contato. O Senhor Mário (um dos proprietários) não estava. Tentarei mais tarde novo contato. 
2046;6069813;08/10/2015 16:46:14;Ipê Park Hotel;;Alexandre Malhado;Visita realizada com sucesso. O comprador (Rafael) ficou bem contente com a visita. Creio que serão nossos clientes. Atualmente eles adquirem produtos da Mundial, Ecolab e Tamanduá. Irei mandar amostras de Neuter Ultra / Sabonete Liquido / Sabonete Espuma / Detergente AZ (vou pesquisar o nosso equivalente) / Odorizador de Ambiente / Pro Ha 3000 CL. O hotel não tem lavanderia própria.
2038;6064568;08/10/2015 13:37:11;;Ellen;Victor;Deixei recado. Vou ganhar a aposta.
2061;6061916;08/10/2015 12:24:41;;;Victor;Bianca disse que ultimamente eles não tinham comprado nada de ninguém. Disse que neste mês vai cotar com a gente. Ficar em cima. 
2058;6061640;08/10/2015 12:14:31;Cobb Vantress;;Victor;Leonardo está mexendo nos programas de vacinação e não está podendo ver as questões dos produtos agora. Pediu para ligar no começo do ano que vem.
2066;6061393;08/10/2015 12:03:33;;;Victor;"Paula disse que está fechando o bidding essa semana, e não há tempo para homologar novos fornecedores. Já está fechando os contratos agora.

Enviei e-mail com catálogo agora, e disse que vou entrar em contato novamente em Fevereiro para tentar inicar o processo de homologação."
2098;6056701;07/10/2015 20:00:06;Cepera Ind.e Com Alimentos(Catchup/Molhos);;Simone;07.10 - enviado apresentacao por e-mail - Agendar para Vilmar ir
2090;6056289;07/10/2015 19:50:43;Propolis MN;;Simone;07.10 - enviado apresentacao no e-mail da Camila
2082;6056211;07/10/2015 19:48:03;Kim Alimentos(Frangos Temperados);;Simone;07.10 - enviado apresentacao por e-mail
2041;6055843;07/10/2015 19:38:38;Shefa Alimentos;;Victor;Renan disse que ela pediu para retornar em Dezembro.
2065;6055578;07/10/2015 19:32:21;Freskito;;Simone;07.10 enviado apresentacao por e-mail
2020;6055337;07/10/2015 19:26:26;Bimbo;;Victor;Enviado e-mail para Junior cobrando o e-mail dele.
2050;6055226;07/10/2015 19:23:18;Laticinio Xando;;Victor;Silvia está com ramal ocupado. Não esquecer de ligar d novo.
2015;6054839;07/10/2015 19:12:35;Mondelez;;Victor;Suelen está de licença maternidade até 25/02/2016.
2071;6054788;07/10/2015 19:11:02;Cutrale Sucocítrico;;Victor;Aguardando amostras do peracético.
2043;6054741;07/10/2015 19:09:54;Special Dog;;Victor;"Roberta disse que vai ter auditoria no fim de Outubro de novo, e está complicado para receber visita. Mas solicitou amostras para testar. Disse que depois do dia 30 está tranquilo para a gente visitar.

Renan e Ivan vão deixar amostras quando estiverem indo para o Paraná."
